"dataResourceUid","dataResourceName","basisOfRecord","observationDate","stateProvince","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","scientificName","vernacularName","recordID"
"dr345","Queen Victoria Museum Art Gallery provider for OZCAM","PRESERVED_SPECIMEN",1984-11-26,"Tasmania",-43.05,147.35,10000,"Lathamus discolor","Swift Parrot","b76a5476-43e4-40a0-9405-9833f58542a8"
"dr345","Queen Victoria Museum Art Gallery provider for OZCAM","PRESERVED_SPECIMEN",1969-11-24,"Tasmania",-41.45,147.16666,10000,"Lathamus discolor","Swift Parrot","c44dc526-915e-4cd4-ac06-fc7b8627aef4"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2018-12-24,"Tasmania",-41,146,10000,"Lathamus discolor","Swift Parrot","85e7989b-8fb5-4804-9db3-dc40f8d6b3d5"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2018-05-01,"New South Wales",-31.7,152.8,10000,"Lathamus discolor","Swift Parrot","2c94e9b3-3c4a-4e90-9a2c-f98acec30f04"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2017-08-13,"New South Wales",-34,150.8,10000,"Lathamus discolor","Swift Parrot","8cbc1ad5-8641-47d7-a262-43602b63de69"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2018-08-11,"New South Wales",-35.3,147.7,10000,"Lathamus discolor","Swift Parrot","879e2985-16b0-4de5-a088-295729536034"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2017-10-27,"Tasmania",-43.2,147.3,10000,"Lathamus discolor","Swift Parrot","4de69e5e-11e1-4477-bfa6-c9e7306d7706"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2019-02-16,"Tasmania",-43.5,147.2,10000,"Lathamus discolor","Swift Parrot","89fd8312-5a3f-4b81-8e5d-bbd10656b4a8"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2016-11-15,"Tasmania",-43.5,147,10000,"Lathamus discolor","Swift Parrot","1c457377-ec49-4314-ad0c-9ad980d8df38"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2018-12-08,"Tasmania",-40.9,145.5,10000,"Lathamus discolor","Swift Parrot","f9cf37f2-de56-4f2e-afd3-bf7d260d4045"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2018-08-08,"Queensland",-28.2,151.6,10000,"Lathamus discolor","Swift Parrot","ff9521ab-e975-45c9-84f3-05710a90463f"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2016-11-26,"Tasmania",-43.1,147.2,10000,"Lathamus discolor","Swift Parrot","5d1268b6-38f5-45ee-b1ae-fbf91d550102"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2018-06-16,"Victoria",-36.1,145.5,10000,"Lathamus discolor","Swift Parrot","c5e54bb4-b18d-4129-88fe-7032cc5ce167"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2017-08-18,"Tasmania",-41,145.8,10000,"Lathamus discolor","Swift Parrot","e517620e-eadc-4251-8be7-6dc5fc996ef3"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2018-04-06,"Tasmania",-41.3,148.2,10000,"Lathamus discolor","Swift Parrot","05b746d5-fbd0-44f4-9b27-094ea95d89f6"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2016-11-15,"Tasmania",-43.5,146.9,10000,"Lathamus discolor","Swift Parrot","a7d5feb1-a3f2-434b-8fd7-127db931132e"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2017-05-03,"Victoria",-36.1,146.6,10000,"Lathamus discolor","Swift Parrot","64e8366f-da55-4fdf-962a-ffd71cce0abc"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2016-11-16,"Tasmania",-43.5,146.9,10000,"Lathamus discolor","Swift Parrot","a3bd480e-0aa6-4b56-993d-1be6df4378b6"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2016-11-15,"Tasmania",-43.5,146.9,10000,"Lathamus discolor","Swift Parrot","3a0dc920-a30d-4ab4-b5e8-2f27dd47f8a9"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2018-08-08,"Queensland",-28.2,151.6,10000,"Lathamus discolor","Swift Parrot","3f0354c4-f732-4809-829d-0cab3ad01f67"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2018-04-14,"New South Wales",-33.5,151.3,10000,"Lathamus discolor","Swift Parrot","810532ce-3257-4a0f-9bbc-1deafe64f156"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2018-10-19,"Tasmania",-42.7,147.9,10000,"Lathamus discolor","Swift Parrot","ba652290-f3b1-4bf1-b8de-ccd2830c1a47"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2018-07-12,"Victoria",-36.4,145.4,10000,"Lathamus discolor","Swift Parrot","9095d159-8565-4d4b-bbfb-eddeb6142ff9"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2018-05-01,"New South Wales",-32.7,151.1,10000,"Lathamus discolor","Swift Parrot","1f761f86-9a5e-43df-b582-8ea11521c859"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2018-10-11,"Tasmania",-43.1,147.2,10000,"Lathamus discolor","Swift Parrot","c87a7f94-2550-4742-8c8e-72a958f79565"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2018-11-02,"Tasmania",-40.9,145.7,10000,"Lathamus discolor","Swift Parrot","6395cae4-26bd-4740-9c57-7827faadf992"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2017-11-05,"Tasmania",-43.1,147.2,10000,"Lathamus discolor","Swift Parrot","0dbb2e1f-e7e3-42cd-b006-fa0bb13eeac7"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2016-06-30,"New South Wales",-32.7,151.1,10000,"Lathamus discolor","Swift Parrot","3de052bd-cd8a-40a8-8058-9aa6c213dfe6"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2017-10-22,"Tasmania",-41,145.8,10000,"Lathamus discolor","Swift Parrot","eca6dbd8-f921-4280-8c75-bc919093a942"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2017-10-03,"Tasmania",-40.9,145.7,10000,"Lathamus discolor","Swift Parrot","17dc73ea-9395-4ffc-93a8-4a3d2af3332a"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2017-09-20,"Tasmania",-40.9,145.7,10000,"Lathamus discolor","Swift Parrot","e0dc4ceb-95d8-4202-9b89-7c30bbc65ab3"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2017-10-16,"Tasmania",-41,145.8,10000,"Lathamus discolor","Swift Parrot","c56359a4-73ab-4789-b9ec-ceeea62a9899"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2018-09-27,"New South Wales",-31.5,152.9,10000,"Lathamus discolor","Swift Parrot","ae08f422-9c04-4f5f-89e4-963244b77dfd"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2018-06-24,"Victoria",-36.4,145.4,10000,"Lathamus discolor","Swift Parrot","1ffd2426-e81e-4312-b1a2-796a6d0a3e48"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2017-12-16,"Tasmania",-41,145.1,10000,"Lathamus discolor","Swift Parrot","c67e719d-079c-402e-8fca-92ad02accc8d"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2016-11-29,"Tasmania",-40.9,145.5,10000,"Lathamus discolor","Swift Parrot","3f711689-6ed5-4762-b979-e69a8c7a6a3b"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2017-03-25,"Victoria",-37.8,145.3,10000,"Lathamus discolor","Swift Parrot","6e6ef6f2-d186-4193-8192-a050b1295a5d"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2018-05-13,"New South Wales",-31.5,152.9,10000,"Lathamus discolor","Swift Parrot","2fb66a67-8b54-41c3-8017-8428553a116b"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2017-09-01,"Tasmania",-41,145.8,10000,"Lathamus discolor","Swift Parrot","33fb4c88-a136-464b-84fb-d8aab3dc7874"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2018-08-02,"New South Wales",-35.6,150.3,10000,"Lathamus discolor","Swift Parrot","677d6bd6-6ece-482d-be69-6313c6b16164"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2018-02-09,"Tasmania",-41,145.8,10000,"Lathamus discolor","Swift Parrot","9ff58de1-40a9-4ef1-b49e-c6296c3e7457"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2018-07-12,"New South Wales",-31.5,152.9,10000,"Lathamus discolor","Swift Parrot","5e2e4fe7-b294-4a33-a36e-46f6dec351b7"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2018-05-04,"New South Wales",-31.5,152.9,10000,"Lathamus discolor","Swift Parrot","278e14cc-adc3-4d34-81fa-def0cd3607e8"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2018-11-19,"Tasmania",-43.5,147.2,10000,"Lathamus discolor","Swift Parrot","5839121e-b4e6-443b-953e-34539953caa0"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2017-08-16,"Tasmania",-40.9,145.7,10000,"Lathamus discolor","Swift Parrot","36c425a9-a753-4dcd-9a79-dccb62e05685"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2018-10-11,"Tasmania",-40.9,145.7,10000,"Lathamus discolor","Swift Parrot","99a19de6-8471-487b-b2e6-04dad2f2e022"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2017-12-29,"Tasmania",-42.6,147.6,10000,"Lathamus discolor","Swift Parrot","a1d454af-d4c9-4025-b6f2-fcfd9c0bc564"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2018-04-29,"New South Wales",-31.5,152.9,10000,"Lathamus discolor","Swift Parrot","ce9836cb-0e78-4d78-abf0-006b59b55793"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2017-09-02,"Queensland",-28.2,151.6,10000,"Lathamus discolor","Swift Parrot","bab1c9f2-666a-4368-9aae-fd0582dea1a1"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2018-09-25,"Tasmania",-40.9,145.5,10000,"Lathamus discolor","Swift Parrot","84483e2b-a3e8-492a-9893-2c99dca17760"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2017-10-24,"Tasmania",-41,145.8,10000,"Lathamus discolor","Swift Parrot","5a92b09e-1814-4b23-9863-bb534eb2c5b1"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2018-05-09,"New South Wales",-31.5,152.9,10000,"Lathamus discolor","Swift Parrot","93383dfd-cf0f-4a7e-8d88-c538c4cffaeb"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2018-07-16,"New South Wales",-31.5,152.9,10000,"Lathamus discolor","Swift Parrot","aedfb5c1-747c-423e-9162-bb2b301028bd"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2017-11-17,"Tasmania",-41,145.8,10000,"Lathamus discolor","Swift Parrot","521f0d3a-7061-45da-adca-aef894a0b91b"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2017-09-28,"Tasmania",-41,145.8,10000,"Lathamus discolor","Swift Parrot","5ca52f56-bd68-450c-bc85-1583a4e4f514"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2017-10-07,"Tasmania",-40.9,145.7,10000,"Lathamus discolor","Swift Parrot","9add3a5c-d43b-423a-8f50-d507ca75ee4a"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2017-11-01,"Tasmania",-41,145.8,10000,"Lathamus discolor","Swift Parrot","80368853-00fe-40d4-8152-a6b0d1a05307"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2017-04-28,"Queensland",-28.7,151.4,10000,"Lathamus discolor","Swift Parrot","2fb6b337-560f-4894-acf0-99977ff37197"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2017-07-30,"Victoria",-37.1,144.1,10000,"Lathamus discolor","Swift Parrot","e05e7fc2-0ace-4484-954c-e77fedb02234"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2017-11-06,"Tasmania",-42.8,147.4,10000,"Lathamus discolor","Swift Parrot","09cb5e26-a292-4169-b94c-a04ebda4ff42"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2017-11-18,"Tasmania",-40.9,145.7,10000,"Lathamus discolor","Swift Parrot","4f0fa014-fdcd-4360-b257-a54d37069133"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2017-09-22,"Tasmania",-41,145.8,10000,"Lathamus discolor","Swift Parrot","788a4290-f952-41db-ba78-2b7e7b91ed94"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2018-07-12,"New South Wales",-28.3,153,10000,"Lathamus discolor","Swift Parrot","bd02bd8b-b521-4eb5-9360-d30f1cdb8e55"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2017-11-03,"Tasmania",-41,145.8,10000,"Lathamus discolor","Swift Parrot","57152573-8ceb-4ae4-8816-d4abbc3031f2"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2017-11-06,"Tasmania",-42.8,147.4,10000,"Lathamus discolor","Swift Parrot","bab3c84f-4582-433c-8b5b-86242960e921"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2018-08-22,"New South Wales",-31.5,152.9,10000,"Lathamus discolor","Swift Parrot","43da7cd1-e3f4-4c48-b64f-9d47bf223e0d"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2018-05-04,"New South Wales",-31.5,152.9,10000,"Lathamus discolor","Swift Parrot","c231a70e-1f45-47ae-86b9-3d17716d2657"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2017-10-16,"Tasmania",-42.8,147.9,10000,"Lathamus discolor","Swift Parrot","97ae8102-08a5-412b-a564-39b665d6e937"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2017-04-26,"New South Wales",-33.3,151.2,10000,"Lathamus discolor","Swift Parrot","cc2f8c3d-4d81-4049-8ce2-293705ecc8a9"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2018-10-18,"Tasmania",-43.3,147.3,10000,"Lathamus discolor","Swift Parrot","83b1cc5d-76ba-46e8-b89d-5e6c3f24374f"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2018-06-23,"New South Wales",-35.4,147.8,10000,"Lathamus discolor","Swift Parrot","39644999-182a-451d-9482-cefb98c1c1d2"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2018-08-22,"New South Wales",-31.5,152.9,10000,"Lathamus discolor","Swift Parrot","80f8843c-deb0-4b98-bd80-8692a8aceb8c"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2018-06-19,"Queensland",-27.2,152.9,10000,"Lathamus discolor","Swift Parrot","03f8b472-816e-4673-8730-cba6248347a2"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2017-12-15,"Tasmania",-42.8,147.4,10000,"Lathamus discolor","Swift Parrot","21c964df-0bdf-40fd-ace3-88fbc73ccf9c"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2018-10-12,"Tasmania",-42.6,147.7,10000,"Lathamus discolor","Swift Parrot","6cde9ec6-36fa-4253-974a-122db1e884ae"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2018-05-25,"New South Wales",-32.8,151.4,10000,"Lathamus discolor","Swift Parrot","5d56f5d4-d8e2-4b0b-af7d-b9aba0395e87"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2018-04-01,"Victoria",-36.2,146.7,10000,"Lathamus discolor","Swift Parrot","6643538c-23d8-4eda-8078-0728d4fe2f0c"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2018-08-22,"Victoria",-36.2,146.6,10000,"Lathamus discolor","Swift Parrot","df0dd4c1-3af8-4e29-ac22-e64e0e35690e"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2017-08-08,"New South Wales",-32.8,151.3,10000,"Lathamus discolor","Swift Parrot","4cf3c48f-99fe-4b5a-aebe-868a1ce654e0"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2018-01-03,"Tasmania",-42.8,147.4,10000,"Lathamus discolor","Swift Parrot","7a6abb06-6614-4905-8fa9-7dc291cdbc04"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2018-07-19,"New South Wales",-35.4,147.8,10000,"Lathamus discolor","Swift Parrot","4c42f4f8-9b90-44e6-97a0-3964cd60c0dc"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2018-05-26,"New South Wales",-32.8,151.4,10000,"Lathamus discolor","Swift Parrot","cea56252-53c3-411f-abaf-b27229303688"
"dr359","BirdLife Australia, Birdata","HUMAN_OBSERVATION",2017-12-15,"Tasmania",-42.8,147.4,10000,"Lathamus discolor","Swift Parrot","72fbdc38-0ce6-4c5b-8d46-b1619e1e3dee"
